OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	guild
ec1c732b00a2ec8b63b7cf1ca332faa3	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
f37cbfc487f8cc1ff2de64a0a3d63ce9	Fungi	Ascomycota						na	na
ced0e9550906085ea4977becff61050d	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	unidentified	unidentified	Trechisporales_sp	na	na
296ad8be2a446a4a7dc7c6708a12dc33	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
f7f4d8052d619cfb0f9f00653f832f9b	Fungi	Ascomycota						na	na
ddb7747376598b5e0dad4dcb9d638a0d	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudoleucosporidium	Pseudoleucosporidium_fasciculatum	Pseudoleucosporidium	Undefined
873d17b0f20b431f90dbb62aefc3c2f7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		Cortinarius	Ectomycorrhizal
73a313c47bce4b2092e648d5605ca47a	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
5e8c443d2762ec584ed45e976027b8a8	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
53c0f29093a9c6e455cf341fdad16431	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
cc85aabde0b109deb326f563bc06a6bc	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
31ba4510fa58d6f7a1a7012fd692552b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia		Mortierellaceae	Undefined
449c0cc50e8a95bb2b93bbb9e09b5442	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae			na	na
9c5d4fc2664653ecd8637adb48f3f3b7	Fungi	Ascomycota	Leotiomycetes	Leotiales	Mniaeciaceae	Epithamnolia	Epithamnolia_sp	Epithamnolia	na
5a90ec2085d8b5b7aad6ccfa0233869a	Fungi	Ascomycota						na	na
e307f451cc00926804c872248bda9416	Fungi	Ascomycota	Dothideomycetes					na	na
af4d2168dbe124d73a0b2cfc8556eb35	Fungi	Ascomycota						na	na
d6b7d4d85872660d0700c460efb622c6	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
d5ecabeba88f54d2eccca5334b1c1b9e	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Byssocorticiaceae			na	na
b0c61d220b7c338fd64bd0e51407471f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Calyptrozyma	Calyptrozyma_arxii	Calyptrozyma	Undefined
dd9558b753d9f906a4f8249d9591163a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae	unidentified	Tympanidaceae_sp	na	na
1a45bcb44149be4bd59091f40a9c130f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Diddensiella	Diddensiella_sp	Diddensiella	Undefined
3c54b94e5d451b9054583c5804951dca	Fungi							na	na
0ead2213be6a643069b65422b1c29f16	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_tenuipes	Clavaria	Undefined
c18727d6e7ee04a103deba9f16e5dc71	Fungi	Ascomycota	Leotiomycetes					na	na
2c85814c1a6c969e5b2e57a6e2977839	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion_sp	Mytilinidion	Undefined
6f55567e130eb927a69696aec2de8fad	Fungi	Ascomycota	Leotiomycetes					na	na
10cf9ca4eefe63cc6d4e6f47c3a675b8	Fungi	Ascomycota	Leotiomycetes	Leotiales	Mniaeciaceae	Epithamnolia	Epithamnolia_sp	Epithamnolia	na
b359075753463d05fd62d246cd834424	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae			na	na
828ccb5e4b00a5404e7d20a08717d28e	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	Phaeococcomyces_mexicanus	Phaeococcomyces	Undefined
839de210fbd2eea06db89f9bc393cd6f	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Byssocorticiaceae			na	na
c791888811af728d7443a8100477b4f1	Fungi	Ascomycota	Leotiomycetes					na	na
b9d16becaa2c2bceb711a0f5dbb8bd26	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
e7f81bfec98677b462be5ff9d83f9cc6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
55e3d1574c2e90a2df22fcded59e4a12	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
f04c696fa4752f3cd767e999ad825015	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
b9187dba496bbe6ee06a31c916718f78	Fungi							na	na
07a459de1ddec2a58948f9aa14f9d868	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Glonium	Glonium_stellatum	Glonium	Undefined
fd885abbfcc1f6ab95aeedea060bc426	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
a0012507e8da67da8c6485b7aa77b37c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
aee973eabd6cd9bdbe6d7c7e703f559c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
6f440441606d00b509cb597f96989902	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongatula	Mortierella	Undefined
637ea734a468676cf79b087f89090c50	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis		Stagonosporopsis	Plant Pathogen
e94485e6098eed1b423f7bd858eb442f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			Hyaloscyphaceae	na
29dbf1cfe4c9876178c17592afd54b0b	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Tylospora	Tylospora_asterophora	Tylospora	Ectomycorrhizal
902a8436de711cb311badbe34fb057fb	Fungi	Ascomycota	Leotiomycetes					na	na
06451637f48eb520c3289e124f45c29c	Fungi	Ascomycota	Leotiomycetes	Leotiales	Mniaeciaceae	Epithamnolia	Epithamnolia_sp	Epithamnolia	na
9106e42ba58deac808af0902ee7ef742	Fungi	Ascomycota	Leotiomycetes					na	na
3d26289715fdeb1cb39cb7c7eb9dd266	Fungi							na	na
528a184365ac565fa998a0f8456fb598	Fungi	Basidiomycota	Agaricomycetes	Cantharellales				na	na
425127172cdc954c87585fbe225e7c2b	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Fibulomyces	Fibulomyces_fusoideus	Fibulomyces	Undefined
114ca5183c2e7441b515c5b5c361d495	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Curviclavula	Curviclavula_sp	Curviclavula	Undefined
0b5cce8f2913f19242184f90587bc3e7	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
66a7ba4abdd46e6b3a5e7641411020b4	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	unidentified	unidentified	Mortierellales_sp	Mortierellales	Undefined
64b3fc2c9027e486cb5faaa14e5e6b9d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia		Mortierellaceae	Undefined
809508263dd05b5417ebb279f30ea1cb	Fungi							na	na
a62b96d4dca116bd8daaa2e28845be03	Fungi							na	na
feb0b276773758a2e6fb6b0fe8c9d186	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Mastigobasidium	Mastigobasidium_sp	Mastigobasidium	na
724e7ac5ba2f219bb21544a9157f4a61	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia		Mrakia	Undefined
32870d823f0d39b823e7eacbbdf6d717	Fungi	Ascomycota	Leotiomycetes					na	na
a6bd0c054e4bfe2fbe9969442dcea869	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia	naganishia_cerealis	naganishia	Undefined
8c2a0b1acd399de0f53c224ed7efd722	Fungi	Ascomycota	Dothideomycetes	Pleosporales				na	na
00d481e75e98c0b61bbfd2b875b3de08	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_virgineum	Lachnum	Undefined
0101a2aa6af3aea252d67126a744a2f0	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia		Mrakia	Undefined
fad32a112482703f29ec8ec913a5c759	Fungi	Ascomycota						na	na
f83188709bc2eaeefcb185c040993b2e	Fungi	Mortierellomycota						na	na
47544e9f5f19afe3bdfb0d13c5ae92e3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	Phaeosphaeriaceae_sp	Phaeosphaeriaceae	na
168d974d2dffbf2e9a02d6ccae83724c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
2885fdc785350c286a45455d888c50c9	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum_geophilum	Cenococcum	Ectomycorrhizal
d93cacc8fcae9850869c8952b9ef5f7f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
7069a62a8ff595b33645567ccfcf4383	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp	na	na
578e23a377d540c9096fb14a8ee8b732	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
2385b1595b99d5ce4753191c345d74cb	Fungi							na	na
629914143a0456f179125982c4388315	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pyrenopeziza	Pyrenopeziza_caespiticia	Pyrenopeziza	na
7e5b54333a4510c0c7a773e2c6417e50	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
e46578e5e87d72a8b430b05731497339	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila		Mortierellaceae	Undefined
edb8d4110587fbd0d1e4bd65c75d53dd	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_sp	Sebacina	na
77535aab932687a612d9400e10595115	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
aa2576ecaf0ce602bbf0556a69667012	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
5d733e5d4835dc945093279c99d6c10d	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
34877c1ef4dd75c9a706cba0971eb693	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium		Tetracladium	Undefined
a81ab14c451a4a813a42b7d8a434150e	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	Oliveonia_sp	Oliveonia	Undefined
04381d11f2f83f12a44bb519ae06e074	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
0ee1cf92c67fb282a03d4af699929f7e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Mycopappus	Mycopappus_sp	Mycopappus	Plant Pathogen
ee142bd656dcca234fd33bbf231703f7	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			Teratosphaeriaceae	Undefined
5ca8f0dc13276f6c018973657e6e5576	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia_pullulans	Tausonia	Undefined
4e8796fb4af2fc88ee82111431f4ebb8	Fungi	Ascomycota	Leotiomycetes					na	na
e3ddcdab6652954855296b2c2ab0e09e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudoophiobolus	Pseudoophiobolus_pseudoitalicus	Pseudoophiobolus	na
461930991fc12f98269f6f3672150ec0	Fungi	Basidiomycota	Agaricomycetes					na	na
a07cccf6ec716edb42aa93715c2af089	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
8d8da185e33beedcfe18e8a5ff6fc733	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_microchona	Infundichalara	Undefined
de8b296ccc5aa638a32fc7349d4d14b3	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	Capnodiales_sp	na	na
8c7d24b924c82222de8a2a2eb8e12e2c	Fungi	Basidiomycota	Agaricomycetes					na	na
a756aaa3b6f0d1da0ec1bc8328408a3b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	Libertasomyces_sp	Libertasomyces	na
d7de1689e0e1d285bcdc7a5d4307a361	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
53a3b346326e9e38593604b83a38bbbd	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Babjevia	Babjevia_anomala	Saccharomycetales	Undefined
9a1369ac298f46f00c835306f0b55fdd	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium		Curvibasidium	Undefined
571ae90bd0c26f5fb61cb8f4cc86f0d2	Fungi	Ascomycota	Leotiomycetes					na	na
76f671fa6ad04ff42f39d2c418f412a2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		Fusarium	Undefined
8eaa601a65824cc5dbf259e0f4f83fc8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Herpotrichia	Herpotrichia_pinetorum	Herpotrichia	Undefined
25c1fcd4fac5be8d76654e493aade9fe	Fungi	Ascomycota						na	na
238dec7369eeedc4f979fb0a39b1a428	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
fe0a0103f337702c96cbd517e09e5c88	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_similis	Sporormiella	na
8e5f10410789f4aa64bc7eef02f08b28	Fungi							na	na
d1144c5b18b171ab92887c98dd3d884d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Herpotrichia	Herpotrichia_pinetorum	Herpotrichia	Undefined
18ba4ca08cf80929380e7b4ec386a1ed	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			Teratosphaeriaceae	Undefined
06f14c20dd1cb9c3a79aeafd04b1e293	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
10a880ebe1a6e941f1a95892d4bb90f6	Fungi	Ascomycota						na	na
57c7a20a8e06315ac5858ae3f53098a8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_minuta	Infundichalara	Undefined
969dca216862d36ab057deb4c16045e3	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Friedmanniomyces	Friedmanniomyces_sp	Friedmanniomyces	na
a7c3bbfcd6c880f6e5e4d106ce0cf550	Fungi							na	na
7f5b0531181af0724a0c2a8eca9a18f5	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	Phaeococcomyces_mexicanus	Phaeococcomyces	Undefined
fe26344540abf668a1d88654d0a5ebde	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_minuta	Infundichalara	Undefined
7e54b1bbe33d74045967251645255fd1	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
36a7798bd8762120577693523657c5b8	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
af6f6b56d2b5bcc822a888d87bddce02	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Pseudoarthrographis	Pseudoarthrographis_phlogis	Pseudoarthrographis	Plant Pathogen
e883af6f114bf4ad91baacb18e1075fe	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_frigida	Mrakia	Undefined
2a0a2a4d7e217169870956ee1c0d0778	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
25ea28f1c2d3fdc303eb89eb12f58b0e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			Teratosphaeriaceae	Undefined
59d85d37990e90b11bb73958cba6a1ea	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na
1dab5957c475ce946b23b69123bc255b	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Septonema	Septonema_fasciculare	Septonema	na
534b57573a224a2227ef744f5c9eedd2	Fungi	Ascomycota	Leotiomycetes					na	na
421a7086550071d2b922a83706ad7c26	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
bdbce0f64aadc2b444790e94b712c3e6	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	Cantharellales_sp	na	na
96bf5b2ef17115aeb88f4b689a40bbdd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
93d69a3ae3b76f3ae94e8c5cf8f0662f	Fungi							na	na
315399d710a5b9e75fcac5dd1bd3528f	Fungi	Ascomycota	Leotiomycetes					na	na
cfc782b75090848caba38a4117013c81	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis	Vishniacozyma	Undefined
98a006c67ad1492488df46eb8d8ee17c	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_isabellina	Umbelopsis	Undefined
bb3c13be780a29ed83ae9f07ad15c5e7	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
3e340b2449b205c32411ce76cc7185a6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae	unidentified	Tympanidaceae_sp	na	na
a2a99d68b512091c56630c59714948b4	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	Lophium_arboricola	Lophium	Undefined
36d33e6b1cdd723ce41540a7f9eb1100	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
cae7266fead9ec83a66b4580e9fbefc8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae	Tympanis		Tympanis	Undefined
b5b6b8d2b3ab93bfb95a31a2d1aed83b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_laniger	Cortinarius	Ectomycorrhizal
7fb855261dacbffbde47e178263b1557	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
416a276772447be543faf22e51833d8b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			Nectriaceae	na
774d4fcb7cbe3f88d5deff90afe20ffc	Fungi							na	na
71c73228eb05d2f1d31dad948b729c66	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_virgineum	Lachnum	Undefined
f508af4c1fa65181a5990120e75623b4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Xenopolyscytalum	Xenopolyscytalum_pinea	Xenopolyscytalum	Undefined
9d48662d6a4f9b09c262fa52bc1fe14d	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Basidiodendron	Basidiodendron_trachysporum	Basidiodendron	Undefined
eabe13dcdcc8980299dfd7b03fb51aa0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales				na	na
1dc87c6d929bbfb71dee1117dbf0db42	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
952d736d820f79ab709a237631b995b4	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_drummii	Leucosporidium	Undefined
05db71c577ad4c76845cf811acb2cb2b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_herbarum	Cladosporium	na
7ee8bd280f1eb03993aab945de5a82ec	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
438fc8eb2ebd29b3d94de77629d927b5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_caelatus	Clitopilus	Undefined
c16c72d1da3e1443f3b83670841fa02d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Gyoerffyella	Gyoerffyella_entomobryoides	Gyoerffyella	Undefined
64ad7a2866a8e89ab47060f5cdbfade1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Collophora	Collophora_sp	Collophora	na
93539a6a386db77b7abeb3d404b27cfa	Fungi	Ascomycota						na	na
9cf218f99ac38892229c6daefebc1051	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Lecophagus	Lecophagus_longisporus	Lecophagus	na
2497ac89f5e10ad1547bfc63f542d8bc	Fungi	Ascomycota	Leotiomycetes					na	na
83a23d53ac46a17c5f315a4650d88c32	Fungi							na	na
e0f71355ebfdb82394a26514aeb4ddbd	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
b7f20b4f47fcfbbd04c36910f041e1fc	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Tyrannosorus		Tyrannosorus	na
ea234ede572118d92e3a3f09e07875c5	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
48702d6f241ba0a023fe180e51af4fd5	Fungi	Ascomycota						na	na
eb6c6f11312c23f531c491080bb96603	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia		Phenoliferia	Undefined
96fbbf8e9412e4c7d800d3038db4ccbc	Fungi							na	na
e9266cf1dce53a3e36ccca0f101c106c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
d0ab144b56aba4954ca066588ac15872	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae			na	na
d4660902a73bb675d03995846219edc1	Fungi	Ascomycota	Leotiomycetes					na	na
9a98e14bcba5ffb99f8571aa8a2dd41c	Fungi							na	na
13d4898b9bcf9f37f21a6675e2db3838	Fungi	Ascomycota	Leotiomycetes					na	na
2cad31c7cc54411661412d97ace87707	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leptophylla	Inocybe	Ectomycorrhizal
a1c09d8393c58df4010708f1b01a4abf	Fungi	Basidiomycota	Agaricomycetes	Sebacinales				na	na
6c75985bc013a2e2e8b0a9a51da988e3	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	unidentified	unidentified	Hymenochaetales_sp	na	na
2afedb3c2e35d3f9dd53e14993cd2406	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula	Lachnellula_fuscosanguinea	Lachnellula	Undefined
fea5efeb2b9e7ac30dae562d95351ec2	Fungi							na	na
f53612a214c581a57c4aa1994820729e	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia_arachnoidea	Athelia	na
ec58e451cb9e692f905034b58d2af604	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_microchona	Infundichalara	Undefined
ff42ac3a631d39259919680af76664f3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_turficola	Mortierella	Undefined
96f350f1e78ff04c460d51aa9b96c7fa	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_frigida	Mrakia	Undefined
5a48b6581da6f04ae262ada187c5d030	Fungi							na	na
b2671cb563e49340324f6a828240404a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales_fam_Incertae_sedis	Uncobasidium	Uncobasidium_sp	Uncobasidium	Undefined
94557365cd2a8c19a8afe20ca46a6128	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
53077caa5e84b80ca10d016bb6534fce	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_gamsii	Mortierellaceae	Undefined
0158e2cb415b8e94aea0eb6b59fce3b1	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
d98287d97e89eb0d6c50a00ca2cebb60	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_rhytismatis	Lachnum	Undefined
230573cdba078b1fb099d40a3baf9956	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia_sp	Capronia	Undefined
f46e60f8ded8e0c4defc875c6eb05dcc	Fungi	Ascomycota	Leotiomycetes					na	na
a3347af5133dc092ec4629cdf1a8cebe	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
898ee25e2a2f247b0858de8885869ad1	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
a6501d7fdbedf222bd84d5ca21d4928e	Fungi							na	na
5ca2a6f9ff981d4353079ebb2ee9e2d0	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
ca729854c4340c21f127943b5b0ec66a	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
a2ccd67779809203b06e2ae59d37c399	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
be31ded1764d01f6874a85b030b90569	Fungi	Ascomycota	Leotiomycetes					na	na
a42aa80cd0fa44a75c28fcb3a187cb18	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_roseivelatus	Cortinarius	Ectomycorrhizal
75d5c45bbba1ccd67208e448fc88552f	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	Geomyces_auratus	Geomyces	Undefined
1eeb12b4b15e6905a2cbb1838a440b63	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
