OTU	guild	counts
29611b1f3ae38362e6aa64cbe668e972	Undefined	0
2de444c71812f0cc7c63d4b79ebd41b2	Undefined	0
fc36305c0a26185aa35b51bcfa89a432	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	0
140e9e7d94a6ea373f7710761d604c86	Undefined	0
41fa7a8256868fe79736d5c5f995f0c9	Ectomycorrhizal	0
34bb1293ed66aec32ceebaceccd4b9a9	Undefined	0
ae3388ed1eadd25d69761e7629a81478	Undefined	0
a23ac40bffa7f0afbc2b548ab571385e	Ectomycorrhizal	0
cfc98be92db37f9f66f62b86cbe7e973	Undefined	0
879f564c944e17f9433987777da8de61	Ectomycorrhizal	0
11c7f29522df1ad7a115eab6e910ab52	Ectomycorrhizal	0
52cbdabc1bd9fccbeeb8225e5aec35e1	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	0
0647ad8ac3911357e4426fd17dcb3649	Ectomycorrhizal	0
1b6ab04cc56ac0a5ad64e581e12f5898	Undefined	0
c28482cee584c7a364a284013783e4bf	Undefined	0
45fdfef743121755498710d3fa325bba	Undefined	0
12d33a9389b6decf84e989dd1335c92a	Ectomycorrhizal	0
0e2b7eeda5bd7bc59907fa7653ad03a9	Undefined	0
5e207b83713eadac25188d474b5b3c1c	Ectomycorrhizal	0
36153d7172c0bf984a50f75c055915b9	Ectomycorrhizal	0
2cb5a91105a6054b94b60be2d6784627	Ectomycorrhizal-Fungal Parasite	0
5d76fbe3e29754e7472bb4de21574a35	Undefined	0
68c4a2747cc4f6e78e42ed9b03c23361	Undefined	0
927d37897864db3f6fd451409052a346	Ectomycorrhizal	0
7093d706557a7f4ea2c8b14573e343db	Ectomycorrhizal	0
1793eae40c2c3cd67069bf71c595a830	Ectomycorrhizal	0
d75c46c613b2557b13579f3bc8f22dc4	Undefined	0
8715d718fbeef2251c59863906d70479	Ectomycorrhizal	0
d9f14011eaed9b94f360f113ea5dc4ce	Ectomycorrhizal	0
ecce2a8c58f357b9268eb4787a1b80b4	Ectomycorrhizal	0
50aa3efcf98363ae7d3dbbbb00793063	Plant Pathogen-Wood Saprotroph	0
c898dda865a21f1a2a8737c6daf39cd6	Ectomycorrhizal	0
1373e7ad9a4c5ca5f8aca9d94a88a8a4	Undefined	0
2b907c0191a5795b29cb9a88254dd66a	Undefined	0
767602f18769a5a75c3de1af1264f965	Undefined	0
aaf8b8227dff580375a8e9f0f91880d2	Ectomycorrhizal	0
f069de705957a62cbebeaacbbb693c5a	Undefined	0
d295086136eeb85cdd626a8bfb482b7d	Undefined	0
8cea78c8cfc923670c6b80bb73ec049a	Plant Saprotroph	0
727cb6ae45e9939cf302f3eebd75a146	Undefined	0
8efee9cbaca78bed4d66fa6334bcf8cf	Undefined	0
79c1afb2509d6ddc2ebd1f0f04084e9d	Undefined	0
6fdcdd59554002cf64bbdb451c6ba473	Undefined	0
eebfc8670e6785eea8e3530760c795c7	Ectomycorrhizal	0
0256aeccc3f5f632e4ca2109e4a765a7	Plant Saprotroph	0
2d4c3bbcc123bc9434c7c30b84cb5336	Undefined	0
fd146ca9c112b64e688a40939162b47a	Ectomycorrhizal	0
4dbb623f85e010bdeebbbcbf2deba418	Ectomycorrhizal	0
f1b0bd1b689ff20bd3ba4164ef4af4f3	Undefined	0
688dd15fbba06e8cd18327d367c69d94	Undefined	0
84773cd4c41cd46b1de4555d8bf3e924	Ectomycorrhizal	0
0d7ccb586fc5ec57c8f560146c1209b2	Ectomycorrhizal	0
45e43126bf5c3f16f3811eebac584f53	Ectomycorrhizal	0
31fff77dd6045382f4e82c1200343069	Undefined	0
16821471c52545a39ac4a2a45dcd10ee	Ectomycorrhizal	0
a1d95fc4d612128cbd277a1b39af5675	Undefined	0
f84d03a9fcec31186a13cf4706a67a38	Ectomycorrhizal	0
9f3903b8ca676b18ffcb9858b1a2862d	Ectomycorrhizal	0
16a5f0e12a6bdcbadd17cb8f18776c38	Undefined	0
6de34335fd2a9e342b2ecae1ea930d16	Undefined	0
5366306bcaf6a199148fd8a6fe800b48	Ectomycorrhizal	0
4b3b5e3dda71f5a4a60d5d7bc92f7182	Undefined	0
70a271b87da91b9e8de8fa2af78c67fa	Ectomycorrhizal	0
8349ff08e911baccd9c6f963cf5c5226	Ectomycorrhizal	0
49f5b8a412557a9559e5897c8af6c835	Undefined	0
4193f75d18c1a20fa785bc3730c017cf	Ectomycorrhizal	0
fa34619aeffb8fa1d909e3413fdac4b2	Ectomycorrhizal	0
97a992ffcfc8c118cafe2844f033a336	Ectomycorrhizal	0
a0bb1c8d6e739458b157e626bf28c064	Ectomycorrhizal	0
9aebb12dc243634cb77301175914820b	Ectomycorrhizal	0
6347456bb850dfa09e5f41c6a09f50ee	Undefined	0
be049ce2da3166f7c19a8d51dc51c678	Ectomycorrhizal	0
be75b73098791afed97fa8a21c2a3da1	Undefined	0
1d0ccdf983d8ee4378d579e6fe0e5479	Ectomycorrhizal-Fungal Parasite	0
8b41b4e6f96536e3cbb726c79e63c3a0	Ectomycorrhizal	0
a37f5ac9593d76d2dd6b92f083b3d4de	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
b16dfc481104cf0f48b6731fb271071a	Ectomycorrhizal	0
22b672c664c955bcb1d7141260f87387	Undefined	0
f76484677a9730c3f6a5bb1dac212fec	Undefined	0
fff115a787dee8165dbc69a6c3c8505c	Ectomycorrhizal	0
a0e251916afca1ed24b34a776e406396	Ectomycorrhizal	0
aa4d88e98953de738bf2c7a27e654c9b	Undefined	0
e731c9583bf7478e689c012beeedcf66	Ectomycorrhizal	0
dc30ac80115a4f59283f589ddc2d1c16	Ectomycorrhizal	0
44ea6d18ebd437b5e81a5f1079263752	Undefined	0
afc70dcda194582e2af561eadd8bfeeb	Undefined	0
2e603f44cd24db02d6338c67537f51f5	Undefined	0
8a3b1b0c5a775d54647087146ad91e69	Undefined	0
34843fa49e56914303429ee694c9ff16	Ectomycorrhizal	0
03d52d1d1b0ac475184dae7f17e503a5	Undefined	0
26b8c0e164931151a9729d91d195ea63	Undefined	0
dfc0d09e09dead5e0ccfe2829afddedf	Undefined	0
87941bca5672c6140922a1d977f2024d	Undefined	0
fbb4cbf8cab47c99e54213e6b1a18acb	Undefined	0
8c8c8299d150a5a78bab9de6164c4589	Undefined	0
396e747e3431466961a5142565c28a1e	Undefined	0
183036c2937478289d2e453dd3b01e75	Undefined	0
62b07b82288a57f5cce27509ace0c462	Undefined	0
ff4e7a7e8931d02b52a83716feed9056	Ectomycorrhizal	0
c7e9cdadd7ec8562fc643e4854176c92	Ectomycorrhizal	0
a1f8b4fa4db7c1b0eb66bdf6e7fbcc75	Fungal Parasite-Plant Pathogen-Plant Saprotroph	0
a13e6b37f50ad7722735302ce37d5e00	Undefined	0
4e46245744970c8546b85b4f4ad7d843	Ectomycorrhizal	0
5ba60a784b5b498045d6731565769f4a	Lichenized	0
06669df04fc76ac2970d777e14668c22	Undefined	0
1fa30f6de672d1187651f06282702d85	Undefined	0
3e97bd64e8d45bbe197839d390ebcd8a	Undefined	0
0f2ac65ee4dc626a70f04971e9087795	Undefined	0
3149dddd0ab5f7fcb1d2b639dc113f00	Undefined	0
a89c56058135a0a528c6bed06a53f9c7	Undefined	0
6c338606194e5c75c761b83fad9cad50	Undefined	0
bf14c26ed117f726d53e59ce6cf9cbf1	Ectomycorrhizal	0
3c9fb09602f58daa08d397296d10f833	Undefined	0
a5b1630da4b1e5b9d1cd572028986d79	Undefined	0
47b21718465f725ddc4b0c08bee4d439	Undefined	0
1a6b7a00efe96adc6b13170367127bc3	Ectomycorrhizal	0
e70be607b097abc37e4df871232865f5	Ectomycorrhizal	0
f6465ee844013a838438de977c80ffc6	Undefined	0
9e2d916813326c907c5105751452aac3	Ectomycorrhizal-Fungal Parasite	0
ab8238ee5d000ad6c2243830691a073d	Undefined	0
689c9821a71f44af72797ad3eaf2fc48	Undefined	0
aa91461d8f4f5f1e982bc22880af0fd1	Undefined	0
488c9937a4aa0008532b0c0160446b7e	Ectomycorrhizal	0
b06234ffcbc3d472a41931e96b8d055b	Undefined	0
e15e0ca172da334b4bcfc6ce0ad1953d	Undefined	0
85788f978c2e42cd6324e95cb484a536	Ectomycorrhizal	0
6ec71fecadf7837ebb3c754b3ccd25e9	Ectomycorrhizal	0
6d70846adee4b9eadc01591a0881f50a	Ectomycorrhizal	0
9283da76166d613cdaeae5c7b9cb88d9	Undefined	0
efab5685493f61129ffe08d8c3b5be8f	Undefined	0
7f2b9605167b4f9e3f3d2b9ba0e09850	Ectomycorrhizal	0
af70da3a44c131f348a237be5f353b5e	Ectomycorrhizal	0
7712ee40db3c8ef731a86e5c07f56433	Undefined	0
3952c20e01eda460fccab02746f8e429	Ectomycorrhizal	0
ba1af8bdd7224a84dc74bb4472d0c370	Ectomycorrhizal	0
fe2d45bd4d8fc30196b5107cf4452711	Undefined	0
97e760489f9da7c0aab1ad3f2d1802eb	Undefined	0
7ec02a91939f4fe05ff12577d830a31d	Undefined	0
c07bfde0cf03ab803b9e5466abf51bea	Undefined	0
97ff93f857d77d21a6f68b1f0eb1989d	Undefined	0
c78b151158983ded5697f7089e6c60a1	Ectomycorrhizal	0
ebb88f9c661a47f5d8654c2f7fe7950c	Undefined	0
717e95f9e1d3ea89fd1bafe5b5b416ac	Ectomycorrhizal	0
78a4968aa5907efd9cbb860fbf54652d	Ectomycorrhizal	0
5d13a8e56bb1ced01ed233e980d57b88	Undefined	0
1bdde103c38a1c2949cdd6e1b06ad9a8	Ectomycorrhizal	0
5ad8c3721de6fdb156a79bd82d83d440	Undefined	0
875e6a4da7372c766da8b6317e2b9a5e	Undefined	0
495fed2cea79953cb9a0e238346884c9	Ectomycorrhizal	0
c8d6fa017abb980bd69b4e33bef8b6eb	Undefined	0
58ac60c7949c0a0f975cd7ef0102e390	Ectomycorrhizal	0
735d746e0d9377a8bf4d3280cc29db9f	Ectomycorrhizal	0
dd78ed79f9cde023cef08d7f3c9eadc0	Undefined	0
6a00134551795cfcd61d2d093c119a70	Undefined	0
054fea7f139d33a507e758f59d5273a4	Ectomycorrhizal	0
79bc3125ffabe3d448d2362475445fd6	Undefined	0
622d010de04621cf8dee9c9562358a87	Undefined	0
a2e0da7ae205ef47f6227b9cbc671cd8	Ectomycorrhizal	0
88ee459417731d33ee0624d3b93c809e	Plant Saprotroph-Wood Saprotroph	0
1d09171a98b74cbbaa31b39c23c1b187	Undefined	0
973bd2021bb06c02866796f4b55045a1	Ectomycorrhizal	0
680caef4320aa82c43696a36ed581391	Undefined	0
38040165a1a6df91d4a0a098003d037d	Plant Pathogen	0
9d8368385fd4dbb60fc948d5d9bba5d7	Undefined	0
25c2719eea65f6bbd9040566a165c74c	Ectomycorrhizal	0
41dc1c2d5d4e73e98a222f72092c4373	Undefined	0
14eb4fb8845b66e4d22338616428984c	Undefined	0
64f69412af25dee875e9e38531841f84	Ectomycorrhizal	0
dd8d961b58f8fa886b976defb78699c9	Undefined	0
032bc4a5b8eab4afce07c14683046263	Ectomycorrhizal	0
733301c3ba929ac83c87b9d970c90fe4	Undefined	0
51ce10a0bf517c86f5041856bd28a45a	Undefined	0
8fa09077a2168509e4fef65e3bb4ce8a	Undefined	0
f420594cff6e67592f6657aedfa4f8d8	Algal Parasite-Epiphyte-Lichen Parasite-Lichenized-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
7ef61091a874452017325be1e409dc33	Undefined	0
7dc20b1ddf6268af05e297bf2bbf08c0	Undefined	0
f6bc3528d863e98a388031523fe7e1c0	Undefined	0
2d03f8e6ec9869e8cffe96790aa0f984	Undefined	0
348a1be8614cdaa9844440becf56f007	Plant Saprotroph-Wood Saprotroph	0
d13abb7c1b2128bcc1ed780585792aee	Undefined	0
2ec09a69cbcd08879aad0792552294a2	Undefined	0
a4b994f8ce226d8fc0e5c62ffeeb2579	Undefined	0
7e8d9ee1562b057284fb5fd4d6b5e171	Undefined	0
c9404346134109f1bd3a1764239c63e2	Ectomycorrhizal	0
21e62a7ba144fed04c992926122101ba	Undefined	0
bf8a3e89692879159c40f1dbfd1b7d56	Wood Saprotroph	0
9e78f2bddd64b1460f7d5373b1e05474	Undefined	0
c8c0e90bce25ed957ccad4cb9ca33961	Undefined	0
cefcd817ba3a47d23658f7a81a2731fb	Undefined	152
d7dfc2816a0de21b2d1111c7a26a3f65	Undefined	0
5d00cf4cd127f20bd13d28cde47e572d	Ectomycorrhizal	0
1be389138b8328474cda5817d56e44ed	Undefined	0
21146461f6e670bd6bc405ed219b5fb7	Undefined	0
e7dced98fce417c6716d5b4b4a94dff6	Plant Pathogen-Wood Saprotroph	0
cd6285f622c957eaf0c895e21bac0fc0	Undefined	0
bf16b8313957a4aa83dfae6cdd935619	Undefined	0
b9fb0cc1af25e7ef2a9ca4e20e48d45d	Undefined	0
dfe45d079d0bddd507a2a32ca2afbe9f	Undefined	0
606a749390840334e1fee14ab4990d34	Ectomycorrhizal	0
6968e0dc7463a792838dd43a26e1f92e	Undefined	0
36e4d0fb25077a338d5d80e34e172789	Ectomycorrhizal	0
67c435a724efefac3017231875c72948	Undefined	0
d73186de4fb9d82a3010e687948142bd	Undefined	0
21fa15f5e3a29cce8345598c021ce153	Undefined	0
47ae91b511c24c124a057765336c2c4e	Ectomycorrhizal	0
34b99349dd2acce56a17e952edac3269	Ectomycorrhizal	0
52e99c6e7ccee7f55b313fae480d68d8	Undefined	0
dcd418dfaea210128b5a17c9ec2944fc	Undefined	0
db6a193aec4d65b6451b020bfa5e921a	Undefined	0
d7ea3a3771feb7068b42f5dd873b08db	Undefined	0
825731e6cb03d92e4492a3b516afd801	Ectomycorrhizal	0
2f972edc335d081fa944108f915794f5	Undefined	0
8a7cfef37592b23a5ca0d9c67953143c	Undefined	0
c86068cff14a1209a2312d8701f84ea8	Undefined	0
dbdc4e507e266ae13d5afb6d92cac1ea	Undefined	0
23a39221dbf204960650f5f77e5d5c6a	Undefined	0
ea6084796bd7a5eb231228dd90f99819	Algal Parasite-Epiphyte-Lichen Parasite-Lichenized-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
55a0768726b71407c95b886f06cde6a8	Undefined	0
588ee9c6e1106fc0e7b839d5f1860a02	Undefined	0
593e925c636796d10699e6628dde2e80	Ectomycorrhizal	0
73efcba894b6e7fe1b0a8aca31037e75	Lichenized	0
7231c11e00e82f32468e09ac30ddbe6b	Undefined	0
536f10e9ffddbbb89d0ea9f30be96050	Undefined	0
711f3aa1a42b2034a69466b8e291a4cd	Ectomycorrhizal	0
5bf29decf2068cb083172e879431f8e3	Undefined	0
4b18d5c5351f788b0e943431491ff106	Ectomycorrhizal	0
6c9847100dbf7d9e28ed14c24041c604	Undefined	0
a48a530317a0ce679849dcca90071a73	Undefined	0
8a9fee45e600321825c9e6d464e20468	Ectomycorrhizal	0
fb713ecf97085aca9afc6616d727a3c7	Ectomycorrhizal	0
482816cbcbc7681fbe95309472f8d7f0	Undefined	0
f281fd4e9c12b7b89c367f75c69803c4	Undefined	0
fbf6f95506721be9dc8cdd2648a871a7	Undefined	0
4fbf7a09fefe128da4bad457e3078736	Undefined	0
b5332d4f343b6ad5753ca56ca6f02f5e	Ectomycorrhizal	0
da44109af820df23afc3e27a3a7c6f71	Undefined	0
54b23c4114209f698980572a44af5ac1	Undefined	0
2998b81970de62b4f1fb8fb9a85cf97f	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
43b3d9baf3053eb9f3052f91733c7cae	Undefined	0
5c14d2a05f7c7a8ea5fb29d28675adc4	Undefined	0
7875f6fdda5d908b61601e3c5842de16	Undefined	0
81907b29cb3cea2b6676685bd5cb6527	Undefined	0
2099f288dfd7ad200ee9c57e951d685a	Undefined	0
3fd96bf862f78aa15da5c043bfdd97f5	Undefined	0
94af1924fe8cbacb34a033771c9a1c2d	Undefined	0
384f13d4a7660cb3543d883bafeccd2f	Undefined	0
41be902d24ba5408413011c8c6652b33	Ectomycorrhizal-Fungal Parasite	0
36f52254ebfa78236e88e02c77622a86	Ectomycorrhizal	0
8fb60e5958cea29d51af15edfc12843d	Ectomycorrhizal	0
5b6ffec4700dcd1d0802a1fd39bc77c7	Ectomycorrhizal	0
7cb0af4da1dddcfb4d01e50b94906ce8	Undefined	0
3c713b5f6294f9ada22af305c0c16491	Ectomycorrhizal	0
9f7dfa040b2cf9c7f67a434ce58aa423	Undefined	0
b7c40b03a7aa6a87e802f9a5cfa37837	Ectomycorrhizal	0
4d2fd192f649e6a6bfbf3272fba05af9	Ectomycorrhizal	0
d901db97c0e860d9dcb2656239187e90	Undefined	0
7426073a428dd11749fbbf7b21d91184	Ectomycorrhizal	0
e07d7bf1a7b709757dfe1bd6ce026d86	Undefined	0
0066675e3dd8b3820589bd47cdd9073d	Ectomycorrhizal	0
f7f3ddb7aa904e4416dc07cc9fb1c144	Undefined	0
b8ee17d3ea014f0c97b1b34cc0f84c76	Ectomycorrhizal	0
35e5508dfa8ccf8ef4b319da7933c942	Undefined	0
6dd48ffae27d579e2fbd35e1d86876c8	Undefined	0
69368835cd2b5fbb3fa088fa9373e86d	Undefined	0
44977be7118efadb79861677b9936d97	Undefined	0
38b1686957f939662ed898ee27b9c31c	Ectomycorrhizal	0
aaa2f8589cd4502d74571e95e9830a21	Ectomycorrhizal	0
30a9037ddedff61fb7144f3866c3b1c0	Undefined	0
9eae74ef1902798c3de0d4b1b5c05a60	Ectomycorrhizal	0
0f5b03a41ddd67789ce527a34daa7f1f	Undefined	0
f42247c111ac88f1b18aa5028c00aacf	Undefined	0
deef64874b0f434b29b9f9db86213dad	Undefined	132
bbeb115fe27dd26f53666b53f6184eef	Undefined	0
5e28d3c8f15cb14b32a6f5c596b5cafd	Ectomycorrhizal	0
61437140d6571ac3103b95442e67af52	Undefined	0
121aae1663e88b467879223e9ab3ec11	Ectomycorrhizal	0
9694fda14f32cfc50595482a0db483e4	Undefined	0
88d41659c85e4a995f6e14deb24df005	Ectomycorrhizal	0
5a982438fd67283d4a87e34194a0e21b	Undefined	0
b56249e468c53f93d9de4f7f5aee1bc9	Undefined	0
d28140c6730b50e02820152dbb34a7bb	Ectomycorrhizal	0
f30e31093c34407db7023d3c50aea077	Undefined	0
c59f78735af76d31c5c1eea3b0672241	Ectomycorrhizal	0
987462bd6aa8708380d9785ae4a78439	Undefined	0
1609fe76ea26beeb5399bfdfe5e5dd83	Ectomycorrhizal	0
a29ee1fe9fe0e1e2b973968b4977b74d	Undefined	0
79ad96c9b88707d1c12910eace2482a4	Undefined	0
9c83ccd833bd9ef270ea242807c8629f	Undefined	11
22f4da5867aebf8af95b81f12cabd131	Ectomycorrhizal	0
9a39aea7a9a015a6088bf86cbda1249c	Undefined	0
c1298a34c863d8584764b4743eb4aff2	Undefined	0
3c357325c1ea91f74435b0238a54ef63	Ectomycorrhizal	0
5039eec89f653826243f12cc3d5264d2	Undefined	0
9f8f5bb783d9f4c530a306ad8e203744	Undefined	0
7075c872687f7295547ef625df08c15d	Undefined	0
457ddcbaba6aa9d609a447309d6a2b67	Undefined	0
a1f7833d86cbd2c3fcb8c00b95926e2d	Undefined	0
8f81aa6c9cbfcd3bd772a8e873827035	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
c0712efea6af1cfba95bdc5da178fea4	Undefined	0
94ff55cb139907739748d8353bc7db87	Undefined	0
8aac1c551de8797a86eedc4a37059cc5	Undefined	0
c03d9f75d71189d4dac16e974ddd5235	Undefined	0
acb7b8ca08afc63464d31bb1df3dd43d	Ectomycorrhizal	0
a93d15c238165f0daf82a27a966803e3	Undefined	0
31f9cc1b1ebe3ca0fc8ab9bb2407eff2	Undefined	0
3c90e92a5989b24fa2eda67891aad379	Undefined	0
dab04378359a0469f39f9ef6d309b368	Ectomycorrhizal	0
c9a63ab4eed68e2ba4d6de06a6c37d2b	Undefined	0
dcf60777d094bb4e907695a4fba63437	Undefined	0
91c8c3c7a6ab407dcbea617a0bc5478c	Ectomycorrhizal	0
ae8530b0d9c8881d1d7ca176126e1cf6	Undefined	0
376b2161cec8a45207c09dcf2511aa21	Undefined	0
723aa39ab803115b5e5666c58f6fd31e	Undefined	0
324638d6bb6f4c4fae8cbbaa17714c5d	Undefined	0
2dc16afa7cb2f2e162a54c26b93eaef4	Undefined	0
f3692feffb34ba82141cccfad7a9bf94	Ectomycorrhizal	0
56d25970aeca49c48076eb0eafd23ee1	Undefined	0
6f8dd0517cdefd3f98d4dac09db95432	Undefined	0
4ea41b8f604cc3125b6095a58090f1d5	Undefined	0
d5569b969fdb61ce8dfe93e62372ab31	Undefined	0
fca4913b7b23f5d57465e1bd2dd83806	Undefined	0
91c250f416fbf10f68ed833d87df0341	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
55e44cb03d493c26dfdcd1e2eda7aaf0	Undefined	0
02570f618e211a4b77f995af3fd6aa58	Undefined	0
3cc240131bdfd37352a24bbd6c09f6bf	Ectomycorrhizal	0
47f755531e45b51022a032b47ee7c8c9	Ectomycorrhizal	0
b9f5c8c5907bd7899876b2a9156c5746	Undefined	988
f76a34e82eb46414371791eb1564dd0b	Ectomycorrhizal	0
8b8d5c6ae3ca70211c733b4c6bf018b5	Undefined	0
24c4f3e0a9777851bd04b76771c6632f	Undefined	0
6e85b38697f643c7171370e3b83c7064	Undefined	0
71eaa4834e30b5d499bd2751532119ee	Ectomycorrhizal	0
0320f9c13a0e1f0c6eebfc3a3862a43c	Undefined	0
600d126b26de59b93eec47bf5a0f5c5a	Ectomycorrhizal	0
cc72f75c6498e747fba97010102a2a11	Undefined	0
b822a8887c82d734df5ccd78a4eae985	Undefined	0
cf7120ddca30c0cb49108741077b4259	Undefined	0
1d70de140972072b6339a23a6c0ec3e3	Plant Pathogen	0
d02f2c0433517717d27f42295d2ff158	Ectomycorrhizal	0
723ff8891c50612b1d52f33ab9627606	Undefined	0
f1d06071b172a0f85aa410741492a95c	Ectomycorrhizal	0
2b61c51d1b6645b443453c019ec3d2d8	Undefined	0
c542d4b6573f8ffd3c99d996223b26de	Ectomycorrhizal	0
0f336a1e5256bdb87c00e5bff3a1e959	Undefined	0
11dd85071e802f4440f7b74c74c8f8f8	Undefined	0
50ae5234246afa3d63fb6679b2f1e1fa	Undefined	0
ac0aea9e708642896daa16096e6192ea	Undefined	0
aab4a19d43e20e88a14273928c1dc601	Ectomycorrhizal	0
4a69aa6d498b74291462490dbf2edd5e	Undefined	0
229ef2a987dfe181d8de3ca794194816	Undefined	0
0b153ef13375e5b80c4d862027e1b86c	Undefined	0
a66f10c28939dac6fac79e8b2738ff83	Undefined	0
76e43e08ff108e0cd8dd089c3bf5caa8	Undefined	0
aad6edaba4bea562a37670ffed7aef8b	Undefined	0
7f39e9b7c4a79c4d12227d1d471b54a7	Undefined	0
66b5df32712aaa6918f6d6f346a5fe99	Undefined	0
a7d7dbd77d583efeb16cf25f528d32a9	Ectomycorrhizal	0
b9b29bb39ab79ace32f574262e47e888	Undefined	0
a702f2ea6b84a922cf9c3df2a848d2e9	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
7cf853de8129854f95dd19060e8b5362	Undefined	0
30540a0694d2f206c992dda25c3754fa	Undefined	0
4d775599068d2c7476183b177610a262	Ectomycorrhizal	0
a41eeb51a139a1f9690f04e6460082c5	Undefined	0
ca523700fd5238c743f4acb1b600d63b	Ectomycorrhizal	0
14943a28574ac7ab99baadc95ca6c19d	Undefined	0
c05551ff9185a7f7ec6f2f01a02bd28a	Undefined	0
7ff46e52a4783e5408f57ee9183ea918	Undefined	0
94997f94634b90b9529bc615d7a78e79	Undefined	0
04eec1746d501cb972d6e331c6dd8e61	Ectomycorrhizal	0
dc7792d27c12c04d9b75724cc57862e3	Plant Saprotroph	0
91074664b7bdd64c87e9dc58815ccc15	Undefined	0
d4114a560dda02803b355ebfd52623de	Plant Pathogen-Wood Saprotroph	0
e18b1773d2cf5cc1481a9ed43a6f267a	Undefined	0
60ebbe46e12a5129db0965e099e95ce3	Undefined	0
f113c7d556253806cb2ff3a2706f0042	Ectomycorrhizal	0
5b5e482c3730f94a41bfff60c172b633	Undefined	0
f85e7186d67e8d48d4013e7f0af1b74a	Undefined	0
ede254363206c0a0c3df8b3abec44536	Undefined	0
a3c850026d3d27e627b9670f3353a011	Ectomycorrhizal	0
15907bb4646aa4f28ce25a6ab0f9d8c8	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
d98aa57f7af11ebdf44e6074aacb517e	Undefined	0
e5c01d6ab03394f554065b5a5c370081	Undefined	0
5262c62fe743d3faefd53e1dd43ae2f3	Undefined	0
881d98268ced726d8f339edb43d2b27c	Algal Parasite-Epiphyte-Lichen Parasite-Lichenized-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
5c4179f3aabd25cf5551fab60176d8d5	Ectomycorrhizal	0
cfac012834ccb1efadeac242f9e7cca2	Undefined	0
375c2c6ebb89d64f1d1bf580a27acb20	Undefined	0
fd5ff65e96faf633c4509a3a2337a0f4	Ectomycorrhizal	0
b2f3415cba4b64512b583e6a15ea975b	Undefined	0
2097adb5dc9f077218637ec011de81dc	Undefined	0
47e5972cf1483b2a5a3e9eb2eca6c4f0	Undefined	0
95406631f2d73dd530987066de7990c2	Undefined	0
ecf69a6eba77523d646e7efa0924c321	Undefined	0
303abfa6e2b522f8a7c7a1c42c5f53c2	Undefined	0
5abd72b45c59683472e806af3437df3e	Undefined	0
507fe4d427a57ef56e129ffe4b20efac	Undefined	0
c2ffde116a61c23efb76acf1722fc2a8	Undefined	0
02d35485509daf62cec8315f5b3d78a3	Ectomycorrhizal	0
c5b04b3570a79e4a46519e1773a5da95	Ectomycorrhizal	0
200c1bae12060813219c945069b5caf3	Ectomycorrhizal	0
53a7c52291a0ac780a60efbe3742cc6c	Undefined	0
e1396b4b860ad7bb1052c0eb4fa31ebc	Undefined	0
ff8ad0705e1a084338a597878ac1cff5	Ectomycorrhizal	0
e350f906ad7f8611cb843c38719dd078	Ectomycorrhizal-Endophyte-Plant Pathogen-Plant Saprotroph	28
b074b7159e7fba8d7e4256cb3319fd0a	Undefined	0
e8e90de90ea3f866be0d3338368d81ca	Undefined	0
aaaf11ba89b7b47d0d8c1a0981071e2e	Undefined	0
5356bdf67b724d086dd57f1ab7ab8d29	Undefined	0
750a849979ca5113427f9ee74de0924e	Undefined	0
7935072ae0bf36b25629a1d419abdbe5	Undefined	0
4c92d8696a34fe450471a1824dc635b7	Undefined	0
e1c410899a25a404a597272fa06f0f24	Ectomycorrhizal	0
044ce0fd19c9a45e879bd250a9b736df	Undefined	0
9fbe1a6c2d08e9fc4b22b98e74d70842	Undefined	0
c3442198d20c19ed187bbbf9f77a7952	Plant Pathogen-Plant Saprotroph	0
48264cca89184738b642586b677daf4e	Undefined	0
169ce62ee2a2674c592ee1a6a917f669	Ectomycorrhizal	0
9ddddc7e587234a3ef1996563c6b1b8a	Undefined	0
c314f6a8308601be8ba49aa6184b91dd	Undefined	0
a8e411cfd24498f8df27f815d8fde640	Wood Saprotroph	0
9bd8fd950ca9915904ce1def90ddcfa5	Undefined	0
e6ad61445f9cb7d6746981e328ea9552	Ectomycorrhizal	0
d5ca0be902550e67450cfaa2dea89b00	Plant Saprotroph	0
0bf123e1c9130a547629ae7e674b299f	Undefined	0
2ae2942f0c1653e3a35e98bde479b711	Ectomycorrhizal-Fungal Parasite	0
1bdc74b0212286a6fc82d6c399a794a6	Undefined	0
ce1671104775084f97e98a6a501c2eab	Ectomycorrhizal	0
bc4df4a4f5c0aa5358a09220024d60db	Undefined	0
68cd1748e7c56a31384646bac9fe6a23	Ectomycorrhizal	0
9b31ca28ada1c1ed3755da93b2f45bcb	Ectomycorrhizal	0
e047283d843adb8bd40b50478c97a290	Ectomycorrhizal	0
