OTUID	taxonomy
5d11b58c83fc14ba0b9c57e77829e6fb	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
efdf237030b29ad7a836b7eaf8ad005b	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_pseudozygospora
f969f2e39a771b0a3cb3685aa028ccb5	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Curvibasidium
aa88924404180cb8dd859290eb1ddf0c	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
871d6ddacc1d5ca9be521d0f0f3d4ff2	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Entomortierella; s__Entomortierella_parvispora
e4dc3dd0bb0e9f7139cb0311c104a44c	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
666de7a4f4530f7e6bd45ff316b2a87e	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ced3233f79afc0d90edd5cc6b9a834b3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_autumnale
414478bc01b4fb60985cd0a73aec9f15	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
0f2a3e166b02f7484dea5ea529d7873e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Extremaceae; 
e44096db93e2a461a5f95c16705a4823	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Lipomycetaceae; g__Babjevia; s__Babjevia_anomala
0d7fb413ce9db58fcbac483fd1011253	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
01cc34bae0e6adf2b2206c19f338069f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Mollisiaceae; g__Mollisia; s__Mollisia_cinerea
985bd0aeca97722cb8825dfa9bc13e50	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp
742766a6b48303c0625db8cf66c654d9	k__Fungi; p__Basidiomycota; ; ; ; 
3fd6be4eb0b74424060ef00f02e1e62b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__unidentified; s__Mrakiaceae_sp
86f659375f90cfaa6664555f31739388	k__Fungi; p__Ascomycota; ; ; ; 
9ab8196b2a0cc241ed1c619fa5c0a0ec	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Tetracladium; s__Tetracladium_breve
837fce713cd6494d1c99af2751cd2719	k__Fungi; ; ; ; ; 
d3ebb9f2733af7aab96cd9f40c8f3080	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
3f27c0cd955c73a5d92ffe646f962537	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Helotium; s__Helotium_sp
e95457ff1a4089e15e6090f188fcc739	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
1795794fb18a3aace0175ea39f6c7615	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria
3fbabee8c5733eafa2661bbcb1669514	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
44fb61331fca82893c9eba5bb91036a9	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
c20602c8192cf6e381473a4ecdcac2b0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideomycetes_ord_Incertae_sedis; f__Dothideomycetes_fam_Incertae_sedis; g__Septonema; s__Septonema_fasciculare
2ca3e10464136791acab9d21c6db8196	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
9fbcd2f56081cfdc4f4f66e3bfa9530b	k__Fungi; ; ; ; ; 
798d4decd73a1eb517690f01c10175a2	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
67dbd608a5aa022e1c88b1b070be66b7	k__Fungi; p__Ascomycota; ; ; ; 
9ba1fed3f54ea9ce47ae7c5bfde4803e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Helotium; s__Helotium_sp
5c035f61663678a4b29a2cb9fcae9da1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Tubulicrinaceae; g__Tubulicrinis; s__Tubulicrinis_sp
3a2642b13e02cfa23e32edfab89ec1f9	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
3f56f386e93d47a2204ee396b3442968	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Microdochium
956983ec46479e0ca7da97be5ff1a72e	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Curvibasidium
0a1037797ab1f2eb8e0860680e6ce5b6	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans
b30cc3e007539e2eec44ea109c28993e	k__Fungi; ; ; ; ; 
d492b15b03b845ac050e58c38a35a9a3	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Glonium; s__Glonium_stellatum
9de80f75d9d18991e4a301c099ae9cb3	k__Fungi; ; ; ; ; 
8f5a74037c515638eef8b7f0628c8a87	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pamirica
555ea5f6a3db6eb93d16b5889e58addc	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia
01a823232e71010287069a6e26fe8468	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
ff1585ee5bd505dd2a68bb2d7a226475	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; ; ; 
529eb8c29a8116a334ff7eda60c48447	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
d5d12ab7eb3a827f597732db08ef7579	k__Fungi; ; ; ; ; 
cd847ee26e654fce85c0539ef8f5fa8e	k__Fungi; ; ; ; ; 
b3ea8abb6734ba803ee9ec2975f278b8	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
cad8b915b18202b0c6264e86c01644d1	k__Fungi; ; ; ; ; 
7974a2c7e6a9e53976831a7c06574d1b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; ; 
646cda040a716cded3416a675e7fa2de	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_subsphaerospora
75d6f8babd5258075554c0af4446e888	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
780a8b9d606bb527ee0c6bbb56ed0cc7	k__Fungi; p__Ascomycota; ; ; ; 
026641f137dde8ea26b2ed5eb0bb042e	k__Fungi; p__Ascomycota; ; ; ; 
6d5b5f170f22e9a1b2d5f8b8e880233a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; g__Pseudeurotium; s__Pseudeurotium_hygrophilum
57ddd62e7887b5e15c0fe4d65536c29c	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia
8204154a94bba031fa1e1d8c06d62ef6	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; ; ; 
87246dafa599bc49ed90e3d734c21ed2	k__Fungi; ; ; ; ; 
ab89ea6baa51656a8841b7135338e617	k__Fungi; p__Ascomycota; ; ; ; 
2dbaf8434ff7391bb5e82b1badbdb78a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Mollisiaceae; g__Phialocephala; s__Phialocephala_virens
2fee2ec915b64f9bb4d6119a70bc87d7	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Dissophora; s__Dissophora_globulifera
5d4ae20f819f5c8919bef8007c5c3517	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Mniaeciaceae; g__Epithamnolia; s__Epithamnolia_sp
e1b5d3aa320882413d1e859c09752d85	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
2925c960b9e1d036d1f36453fe9e55e5	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; s__Piskurozyma_silvicola
653feebf495e2b2ca33afebb0b05a6a3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Phacidiales; f__Phacidiaceae; g__Phacidium; s__Phacidium_grevilleae
31c681d98dfb9d640547e5aa29d7ddcb	k__Fungi; p__Ascomycota; ; ; ; 
274b81d52966a26dfce591f5770d2014	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; 
df63530a6cfb7bc5a06c1a9b020c8bbd	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__Krasilnikovozyma_tahquamenonensis
2661c13d602b6e5e8571ca697d7ff80f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
3c09c706095197399045b9d4ce25e068	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans
e7643c071dd337dd23696853dd73994d	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
872c4c1bd7fb10181567d011ad075f48	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Lapidomyces; s__Lapidomyces_hispanicus
ce0f86ee3da05752f0791aeb901f1f15	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__Krasilnikovozyma_tahquamenonensis
b430c28016c93a3fa9e02b68cbbdb8d8	k__Fungi; p__Ascomycota; ; ; ; 
a4c801cee57711b780b16260e278cb8b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
d06c2a01e1c3cbea1f00580ce3ba7b42	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
88b1017d8e44751de14dcb0c5b2dca75	k__Fungi; ; ; ; ; 
e320a0aad790991608c01c391585a740	k__Fungi; ; ; ; ; 
b8be404f73a0ba3d47de4a5414841273	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Mniaeciaceae; g__Epithamnolia; s__Epithamnolia_sp
75f318cec29a8de71392f21291a50fbb	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum; s__Lachnum_virgineum
fedbd171cb746bafe6376fb2e0b42243	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Auriculariales_fam_Incertae_sedis; g__Oliveonia; s__Oliveonia_sp
3bda4ebf09209d6e826c8315b93c0205	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Minutisphaerales; f__Minutisphaeraceae; g__Minutisphaera; s__Minutisphaera_sp
05cdf35a81d5dd14075b4615662c9439	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_basi-inflatum
926b597d2d7ba2d61797fb2b15c415e4	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnellula; s__Lachnellula_fuscosanguinea
f13aa5960d15751466b792fabcf0c7a9	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Gemmina; s__Gemmina_sp
eda8283246388e0056bb2ee24fcd087b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; ; 
5d96aa878af33b78d593c77403cc0e43	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiales_fam_Incertae_sedis; g__Halokirschsteiniothelia; s__Halokirschsteiniothelia_sp
44a1c9e6369889a3cd7a0d66c5af2573	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; ; 
5aab42b24c5d9608e0e15ac76463bafc	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_geophilum
cf0e6097b4ab70c411e7be2af80a0011	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; 
fa660aa79ea60dd46eb64895b3348154	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Filobasidium; s__Filobasidium_oeirense
bc01ec11215e23e80733d8c6aa32c41f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__unidentified; g__unidentified; s__Corticiales_sp
47d21006ef65f2507972b567acfe0638	k__Fungi; ; ; ; ; 
1a631d6527a2f29c7018de4b52310d02	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum; s__Lachnum_asiaticum
0eaeb1d7f0e41e7fc03d70965a732322	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Coleophoma
76848b111931c0e222f4aa4bf31bf417	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
80391ea19f228b399d72d476e1a3867a	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__Preussia
4413b65cac54c84f548262fcb8cd9e45	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
34a458fbdc0ba27aa3155972fd7ad21d	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__Rhodosporidiobolus_colostri
dc0763bdccfca8ccbda99daae57eb591	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; 
37c3325a045b7030aa81c19215f63d67	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
476f48e60b0770fccdfd78e0b6ef2576	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Beauveria; s__Beauveria_pseudobassiana
6b685856d8461144cd683cbb99b50598	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Hodophilus; s__Hodophilus_tenuicystidiatus
51696493b7adbb33605deefbb2cfa476	k__Fungi; ; ; ; ; 
81837e83d7a1f1ebf52b606532eeeaf6	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_elongatula
7bb2d937da1189519f82f4e115cd7b62	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hamatocanthoscyphaceae; g__Xenopolyscytalum; s__Xenopolyscytalum_pinea
4b963bf9bc3ac8ccb5fe31cb0899d48e	k__Fungi; ; ; ; ; 
f8d65e5ca99022b8aa8793d40cb06050	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c48b64ee8ec24f1f1d0962f88d271fd3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
75ccde3caf940cceb434648e7be5fdc5	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_xenobiotica
42adbdd8b4c779d5ef8af5e49c3a8ea8	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria; s__Phaeosphaeria_triglochinicola
553abc59df0f9ba10d6b25ecf8094121	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Infundichalara; s__Infundichalara_microchona
0d927ecc27baea112d37875f2240b331	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
60eb28ead4d3e28c9560de9b49527c70	k__Fungi; ; ; ; ; 
dde449548474a3c4835d7be5b4040c14	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
5e98f7a5a09558298621da1c76177c13	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__unidentified; g__unidentified; s__Saccharomycetales_sp
29b55208e8251293108dc35507644ed1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__Serendipita_sp
44fd30855f9e1a389da3cea56017a6d1	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
01b38112e74aee8b6532423bab285370	k__Fungi; ; ; ; ; 
7e825be45572bf51d0e9259c8bf0db2c	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__Orbiliales_sp
22a12b653e51806acf77239548837006	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Curvibasidium; s__Curvibasidium_nothofagi
97478d8174247d3b9a01bc5cddefab19	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Mollisiaceae; g__Phialocephala; s__Phialocephala_helenae
35b9019b2f5842b4966245cd0ae8eef6	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__Orbiliales_sp
b3170bcb45aa39a0b25a42b7c7c8a4ec	k__Fungi; ; ; ; ; 
d1cda7c9444fe1882c2be570ef16db3b	k__Fungi; ; ; ; ; 
0b62dac319e4998569282aeb9c44cdfd	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
8baa7c6040727fd7ad736affae88e92e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Pseudosigmoidea; s__Pseudosigmoidea_excentrica
73d247b95af8d6d7af5fdd304ecfac40	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__unidentified; s__Corticiaceae_sp
43fa9b5d92f49259cf7750dfd350cf8b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__Krasilnikovozyma_tahquamenonensis
7e6c0c884350b625152159ea092d387b	k__Fungi; ; ; ; ; 
3df40859ff31d88124580a865667b3c5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hymenogastraceae; g__Hymenogaster; s__Hymenogaster_sp
a174dc6e1973f39e369fe840769d6657	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_isabellina
99d636d2c147f336600066d7a0335338	k__Fungi; p__Ascomycota; ; ; ; 
5ea12e8d723cc8062cd9c024033f9adc	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hamatocanthoscypha; s__Hamatocanthoscypha_podocarpi
1ef50c4b857244b3d2be6ee35e96eb0f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
d3ac7b69c7f096950b0d8c27fcae7923	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; ; 
82efca5ebbc03623aac725147a6e96cf	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia
00a036fcfb751007bd4cb7d3c6575e36	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila
ae335039988d1edc8dfcf7aa30cbdd58	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; ; 
8be5895f6084814c6aa6ab15690066b7	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula_sp
fca8c30641fafb00086bc38c238c355c	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_basi-inflatum
fef9b57bbc3e96e55ae4505895693606	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae; 
6a0527a6d72e90f670016a45a0a827a2	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Mrakia
42e2f83c079246d614ed440a4d395e48	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus
55edbf1e8e330c1461d9644fc5a6a7ab	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; ; 
5e96544039aa27cef9f57e99c213d175	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina
2aff97519cac0c4dd4f834f138d61a77	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
ea2e5883d3428e0b25d9de190a42257d	k__Fungi; ; ; ; ; 
a724be68ec51e81fa21097f6f41718cf	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__Krasilnikovozyma_tahquamenonensis
c0a8e564e14a37c8a2628c1f4b2018e9	k__Fungi; ; ; ; ; 
84412bab6565633f27a2633124ea07ae	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Litschauerella; s__Litschauerella_sp
a374a55bcd599fe796986b3edb0afce4	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Fellozyma; s__Fellozyma_sp
686627f59648172c300e257d0eda393d	k__Fungi; ; ; ; ; 
821433d9556734abc39143d815c8322d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
da33f611f6ec8dcd07436ac7457e86a0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__Rhodosporidiobolus_colostri
226e5c7036bef688d1b5a8ebf352e047	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
bf8c73a438d88dfed0738f2238d7f106	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_longigemmata
15178fd26d579ed6942eae0ae931ea41	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; 
6c8d036b00d51d7581a311ac79fa543b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
6813bf2f6237993dc39caf9fc568b6c3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
29bc97c3866cd56911d8cc9929200150	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp
ea0ac4f02d90a862df4c9cd541bba604	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
6107bbb63964cc87522144612331c290	k__Fungi; ; ; ; ; 
a9e698dea91f79263b62b7f38104f389	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hamatocanthoscyphaceae; g__Xenopolyscytalum; s__Xenopolyscytalum_pinea
bd3e3285bd8b3c22dfa969993308fcc3	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
dd2d8eddc65e327cdaee9fde61ac3667	k__Fungi; ; ; ; ; 
b5261cc558880c7e7dd77e3d4b8dab5c	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Glarea; s__Glarea_lozoyensis
64f272406f1c689fae71faac5f855dbd	k__Fungi; ; ; ; ; 
1048928116b2e8ffc1688f6a94d10aec	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
a23d7266e054f2e080cfcd69a0a19818	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_sp
6b0030263c74ce461136a6dffde9507b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
7a0e7aa47f491abef3bff9603069bab4	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; ; 
779f58996665523fe93d692b80b52523	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
fa2556922327da978779ca66f5943330	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Lasionectriopsis; s__Lasionectriopsis_spinosa
2215852552bbd46f703eae1aac629663	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hamatocanthoscyphaceae; g__Xenopolyscytalum; s__Xenopolyscytalum_pinea
4a087fc413340515f0b397532e8dd8f8	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
a1fcfa574aa028151002202f5c1214d0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__Rhodosporidiobolus_colostri
f8c2a03820f730a5881cfb99751b5a88	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__unidentified; g__unidentified; s__Trechisporales_sp
7d4312c83442449d495fb0a332c94166	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Leucopaxillus; s__Leucopaxillus_laterarius
47c2614302fd1d2d9ff0067de825fa53	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Linnemannia; s__Linnemannia_gamsii
71bb5c667fbb04e752d07e621eddb946	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Thelebolaceae; 
a24ef7d676c05f63304cd47865e6c377	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__Sporormiella
3e01041736fefd2552fa183c5e51de5b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
eed348efe5641c2cfc30d78494d68650	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Chalara
65e64d66628f318ed56a095c3c4ae46f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
185165a0b3a73d600d012db10c74af5f	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Patellariales; f__Patellariaceae; g__Banhegyia; s__Banhegyia_sp
